Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Fwd Avg Bytes/Bulk,Bwd Avg Bytes/Bulk,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,act_data_pkt_fwd,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
110,4681892,7,37,7033,38081,1838,493,1134.89,328.04,1475,306,997.7,252.78,9336.34,10.1932,108881.21,67989.22,247594,0,4681892,780315.33,596212.1,3131915,184103,4681892,130052.56,84831.78,344731,45221,4,1,140,740,1.3999,8.4918,535.84,1547.79,1043.16,258.65,59116.96,0,0,0,6,12,5,352335.33,56938.23,466212,238459,2479702.43,682887.51,3845477,1113927,Normal
53,6607553,15,16,21066,5164,1919,774,1337.07,209.72,532,142,331.89,70.31,3672.81,5.0304,220251.77,66801.8,354909,143621,6607553,471968.07,312749.91,1308890,159218,6607553,440503.53,221953.72,928979,218550,1,2,300,320,2.2512,2.2875,234.46,1675.95,842.91,550.47,282349.6,2,2,1,5,19,12,474120.59,79896.55,633914,314328,2572388.7,419335.35,3411059,1733718,Normal
3306,2483651,11,8,6012,6203,821,279,609.21,124.27,1487,429,872.38,227.69,5181.8,7.5778,137980.61,105779.49,524760,0,2483651,248365.1,130484.68,572452,117880,2483651,354807.29,224014.69,822159,130793,3,0,220,160,4.1446,3.0859,315.5,1101.52,716.26,208.18,42510.06,1,1,0,3,16,8,470534.69,122774.21,716083,224986,1430623,199617.89,1829859,1031387,Normal
3306,2874259,1,1,504,667,632,434,525.45,54.27,996,239,664.02,173.1,421.1,0.7365,2874259,2285789.2,8890883,0,0,2874259,1042064.79,5030635,1832194,0,2874259,1058730.58,6672675,1815528,0,2,20,20,0.3269,0.3541,424.57,873.11,648.84,224.27,55522.96,1,0,0,4,12,0,414277.87,103310.37,620899,207657,1059743.5,249174.62,1558093,561394,Normal
5900,6745417,13,14,14182,7520,1752,514,1079.71,295.51,686,354,537.85,74.28,3230.35,3.6059,259439.12,205334.05,715375,0,6745417,562118.08,236068.27,1447959,326050,6745417,518878.23,158276.98,1013440,360601,1,0,260,280,1.7651,2.2347,427.04,1571.58,803.43,353.42,111218.45,1,3,0,5,24,11,289739.48,76625.72,442991,136488,1791794.14,502106.66,2796007,787581,Normal
25,7296545,12,20,10055,5106,1477,150,856.78,332.85,448,113,281.05,106.59,1947.41,4.7023,235372.42,165532.34,722037,0,7296545,663322.27,350346.4,2041900,312976,7296545,384028.68,156763.64,969388,227265,1,1,240,400,1.803,2.7479,120.23,1188.13,468.15,287.47,80264.34,2,2,0,4,12,9,343786.98,56400.25,456587,230986,2661820.15,606677.63,3875175,1448465,Normal
80,5922276,26,8,30969,2432,2110,645,1171.13,320.96,387,165,283.73,39.94,6078.36,6.1369,179462.91,137990.13,576801,0,5922276,236891.04,79391.9,496951,157499,5922276,846039.43,607360.5,2315486,238679,4,3,520,160,4.22,1.3955,252.73,1526.63,947.03,414.92,157330.68,0,1,0,6,13,20,350974.2,88611.54,528197,173751,1408491.71,253247.09,1914986,901998,Normal
3306,589341,10,6,576,482,74,39,59.31,8.41,142,19,91.17,31.31,1797.52,29.7112,39289.4,29793.57,135884,3843,589341,65482.33,52285.35,238140,13197,589341,117868.2,86797.69,374326,31071,2,1,200,120,17.1361,10.0311,38.7,120.85,70.52,20.42,424.16,1,0,0,2,13,9,465971.44,120168.98,706309,225633,2766839.98,554845.08,3876530,1657150,Normal
53,3054549,28,5,36321,4240,2405,103,1385.86,521.55,1373,83,885.29,284.47,12365.42,10.6871,95454.66,75976.21,333412,0,3054549,113131.44,35063.4,212820,78068,3054549,763637.25,569524.71,2871698,194113,3,0,560,100,8.6877,1.762,295.67,2449.18,1510.24,525.53,256580.5,0,1,1,5,11,25,297058.07,64041.15,425140,168976,1044343.74,264595.7,1573535,515152,Normal
5900,5953181,32,12,12806,1429,795,37,417.8,164.96,148,104,126.09,14.08,2621.56,6.7225,138446.07,97089.67,430012,0,5953181,192038.1,115392.26,437077,76646,5953181,541198.27,250983.45,1329709,290215,3,0,640,240,5.6506,2.0368,22.96,809.38,344.23,225.2,55275.3,0,1,0,6,11,27,331029.95,38329.63,407689,254371,1925177.11,277304.23,2479786,1370569,Normal
110,7045633,52,13,26802,5044,707,394,508.88,67.56,500,238,383.67,50.48,4075.87,9.6465,110088.02,83745.05,405565,13968,7045633,138149.67,103211.11,507960,34939,7045633,587136.08,449351.07,1779967,137785,2,1,1040,260,7.0938,2.0283,294.09,636.03,488.88,81.79,6730.98,2,0,0,3,14,39,427937.66,126982.71,681903,173972,1262226.53,165192.81,1592612,931841,Normal
53,7517402,4,44,1466,13735,484,205,330.8,58.29,421,193,296.87,47.75,1939.41,6.8273,159944.72,73706.66,377169,68244,7517402,2505800.67,1429349.57,7021817,1076451,7517402,174823.3,98799.98,380993,76023,4,2,80,880,0.5237,6.0107,186.17,402.31,289.63,47.3,2244.57,0,0,0,3,15,2,306912.7,45095.94,397105,216721,1541391.12,215024.25,1971440,1111343,Normal
53,700171,63,11,29833,9006,684,199,457.05,112.1,1480,0,792.48,309.52,54993.65,101.6515,9591.38,2985.1,17471,4099,700171,11293.08,4253.98,23037,7039,700171,70017.1,35931.28,181045,34086,3,0,1260,220,82.8416,15.2421,217.15,930.38,493.61,142.58,18330.35,0,2,1,3,13,49,470812.64,116772.09,704357,237268,2549227.02,691860.57,3932948,1165506,Normal
443,7579677,8,1,2870,1303,516,179,374.8,66.08,2053,263,1182.53,336.46,531.1,1.1636,947459.62,361494.74,2305108,353125,7579677,1082811,761007.22,2770280,321804,0,7579677,3557326.72,15571631,4022350,3,0,160,20,1.0136,0.1447,255.39,1661.17,526.13,406.65,173050.19,4,0,0,2,17,6,230657.9,30051.19,290760,170556,1482911.2,153009.1,1788929,1176893,Normal
110,1026803,15,39,13013,9678,1186,416,789.31,224.77,362,124,264.63,62.26,22528.14,47.9128,19373.64,12283.74,58045,0,1026803,73343.07,33830.37,198609,39513,1026803,27021.13,12625.42,70577,14396,0,3,300,780,16.0108,36.5895,93.35,1137.01,401.17,268.76,78404.91,0,4,0,3,9,11,396708.48,67120.03,530949,262468,2119954.01,477050.08,3074054,1165854,Normal
53,4991301,21,2,4508,330,315,181,241.81,34.57,225,54,158.61,35.71,1004.27,4.4985,226877.32,152435.27,576297,59630,4991301,249565.05,157983.83,606520,91581,4991301,4991301,2286434.61,12634788,2704866,2,0,420,40,4.0414,0.3902,132.75,298.29,235.36,37.44,1285.55,0,2,0,3,12,16,257932.52,71169.73,400272,115593,2941539.12,475515.94,3892571,1990507,Normal
22,4047068,45,1,35823,991,1202,386,722.12,217.08,1564,588,978.39,241.79,8203.01,11.6976,89934.84,62447.49,223137,0,4047068,91978.82,66782.38,261911,25196,0,4047068,1285816.03,6744455,2761252,2,2,900,20,10.186,0.2542,218.13,1398.11,703.32,226.3,48374.15,1,0,0,6,16,42,408056.77,85987.52,580032,236082,1877142.04,484291.61,2845725,908559,Normal
443,200126,80,1,29759,1176,621,82,380.21,110.88,1443,887,1140.36,123.48,160226.13,395.1684,2501.57,1486.6,5645,0,200126,2533.24,1647.36,6878,886,0,200126,66735.51,372809,133390,1,1,1600,20,363.7164,4.8123,97.89,1200.02,381.55,141.25,19801.75,1,1,0,3,19,64,275714.89,46444.47,368604,182826,1019074.77,295276.66,1609628,428521,Normal
3389,6761624,8,6,4607,2158,1106,114,545.33,210.31,478,243,371.46,63.43,991.83,2.0527,520124.92,201008.94,1079194,221238,6761624,965946.29,350140.59,1682019,615806,6761624,1352324.8,460500.09,2367322,891825,3,0,160,120,1.1388,0.8116,302.23,767.99,483.34,155.91,25084.98,0,0,0,3,16,6,354546.5,77613.23,509773,199320,1908800.61,472227.96,2853257,964345,Normal
110,1809396,9,34,12341,33169,2534,19,1331.85,489.15,1907,310,1044.96,295.2,24651.68,23.1878,43080.86,13955.57,83332,22660,1809396,226174.5,143157.51,621179,83017,1809396,54830.18,34729.3,137169,20101,5,0,180,680,5.0691,20.635,382.45,2005.38,1133.02,368.2,139526.91,0,1,0,8,19,7,217099.78,37634.12,292368,141832,2405491.84,410838.37,3227169,1583815,Normal
5900,766976,29,43,17179,33631,985,184,662.38,211.79,1526,180,859.76,303.59,60434.87,96.5547,10802.48,4300.02,19794,5626,766976,27392,12556.84,54956,14835,766976,18261.33,11980.78,64566,6281,0,1,580,860,37.7925,51.0267,220.57,1536.92,779.55,264.97,62765.12,2,1,0,3,12,25,280997.5,29931.48,340860,221135,1373005.25,199509.85,1772025,973986,Normal
3389,4591072,2,13,1037,6561,793,202,495,126.23,890,193,515.23,194.73,1654.54,3.2304,327933.71,132324.22,819382,103012,4591072,4591072,1612288.81,10475725,2978783,4591072,382589.33,180800.3,837388,201789,4,0,40,260,0.425,2.568,77.41,863.12,547.35,218.88,52237.26,0,1,1,3,19,1,414667.4,122431.89,659531,169804,2667208.46,749704.08,4166617,1167800,Normal
443,175134,7,4,7027,482,1583,73,988.45,394.17,216,20,108.09,38.02,43935.22,63.6084,17513.4,7855.64,35748,2348,175134,29189,18602.87,72304,10586,175134,58378,36017.09,201237,22361,3,0,140,80,39.8806,24.8151,28.81,1508.3,714.72,558.18,303809.67,2,1,0,1,23,4,474441.5,101656.33,677754,271129,1078190.44,311264.41,1700719,455662,Normal
3389,2767138,6,42,5272,30001,1066,523,847.38,140.52,1053,309,684.98,220.33,12349.81,18.4799,58875.28,19494.03,121564,27260,2767138,553427.6,416858.06,1681877,136570,2767138,67491.17,29235.45,136911,38256,1,1,120,840,2.3067,15.8359,360.18,1044.21,729.15,164.8,26969.7,3,1,0,7,17,4,327601.66,70867.88,469337,185866,2445735.88,648158.69,3742053,1149418,Normal
53,5098081,6,11,3122,5779,647,376,498.06,76.82,984,216,577.19,151.83,1911.77,3.311,318630.06,212733.1,897134,0,5098081,1019616.2,722006.14,3736888,297610,5098081,509808.1,288636.56,1321972,221172,1,3,120,220,1.2261,2.205,332.48,901.51,604.38,158.68,22310.8,1,1,0,5,10,4,412638.07,84879.37,582397,242879,2972752.17,496652.2,3966057,1979448,Normal
5900,6034747,4,7,4194,5787,1938,58,1049.17,369.34,1546,436,879.01,248.24,1591.87,1.6773,603474.7,374791.27,1589266,118031,6034747,2011582.33,1543046.79,6172883,468536,6034747,1005791.17,758217.02,2541754,247574,4,1,80,140,0.6621,1.0935,379.45,1388.98,999.68,283.78,84842.97,0,2,0,6,17,3,223064.53,41364.89,305794,140335,2559404.79,717393.15,3994191,1124618,Normal
110,4832698,51,5,51276,3601,1911,0,1025.73,408.7,867,472,664.4,91.63,12171.56,11.9166,87867.24,69215.51,344030,0,4832698,96653.96,75003.23,375137,21651,4832698,1208174.5,674148.39,3005213,534026,3,0,1020,100,10.3325,1.0983,150.47,2057.58,1004.5,398.75,147033.67,1,0,1,4,11,36,240055.57,47512.11,335080,145031,2948553.81,561552.91,4071660,1825448,Normal
143,7031529,13,16,15480,7800,1393,751,1082.36,128.57,662,187,454.64,99.41,3170.96,3.7713,251126.04,135893.95,710167,20220,7031529,585960.75,221121.9,1383822,364839,7031529,468768.6,281203.5,1373830,187565,0,1,260,320,1.6779,2.1456,315.71,1269.43,723.23,344.1,129371.99,2,1,0,6,17,11,308259.48,88611.96,485483,131036,1770355.4,256884.23,2284124,1256587,Normal
3389,618709,88,18,25848,9540,429,127,264.8,56.77,868,55,474.04,165.8,58091.16,176.2162,5892.47,2722.93,16207,3140,618709,7111.6,5238.64,18932,1873,618709,36394.65,27894.94,107086,8500,6,1,1760,360,132.1507,29.4115,143.33,698.36,297.01,105.69,10214.07,1,1,0,7,18,86,434159.63,56294.88,546749,321570,2063545.29,237772.12,2539090,1588001,Normal
53,5901820,22,7,12497,6749,878,346,581.4,134.41,1699,108,994.73,360.11,3465.96,4.8933,210779.29,153027.63,696006,0,5901820,281039.05,169140.83,829578,111898,5901820,983636.67,711391.94,3258407,272245,1,1,440,140,4.0312,1.0732,401.17,1170.27,665.63,190.78,36887.59,0,1,0,4,13,21,397915.29,111919.58,621754,174076,1655015.01,429526.38,2514068,795962,Normal
3306,2588619,1,4,1473,2115,2107,368,1339.06,400.57,865,0,496.48,192.38,1453.41,1.7507,647154.75,386520.44,1702922,0,0,2588619,857639.1,4520626,1730980,2588619,862873,332166.47,1867013,530707,3,0,20,80,0.3732,1.4194,595.77,1341.04,869.11,261.06,73270.75,1,0,0,4,11,0,237905.78,49972.41,337851,137961,2864300.16,603178.59,4070657,1657943,Normal
143,6336858,8,37,10511,15947,1739,893,1346.8,208.74,703,163,446.04,126.17,4461.63,7.0225,144019.5,68125.2,412702,17937,6336858,905265.43,352485.85,1907789,552780,6336858,176023.83,119910.46,440798,56113,4,1,160,740,1.3015,6.328,133.47,1620.85,593.48,399.34,175645.23,0,0,0,5,16,5,218850.15,61537.8,341926,95775,1225173.86,290855.69,1806885,643462,Normal
8080,6900787,4,10,795,1363,391,105,211.88,68.38,203,6,127.09,41.87,314.88,2.1655,530829.77,291519.53,1277046,153610,6900787,2300262.33,1110424.37,4787144,1189838,6900787,766754.11,415545.17,1771483,351209,3,3,80,200,0.6289,1.5443,48.14,279.4,133.67,74.14,5688.19,2,4,0,5,16,3,346958.09,49767.55,446493,247423,2536967.57,358653.27,3254274,1819661,Normal
5900,1342974,24,113,1512,7099,122,0,67.21,25.01,84,10,58.31,16.68,5980.69,104.1904,9874.81,5592.28,26987,4263,1342974,58390.17,46102.38,183768,12288,1342974,11990.84,7101.23,37254,4890,4,2,480,2260,16.8758,78.0558,0,93.39,58.04,17.49,294.23,1,0,0,6,19,17,393609.22,60515.45,514640,272578,2314434.54,408813.38,3132061,1496808,Normal
3306,7957951,9,23,7800,7610,1068,666,904,94.28,385,245,316.63,34.58,2027.8,4.4077,256708.1,89935.52,612213,104719,7957951,994743.88,758385.36,2909400,236359,7957951,361725.05,235420.57,914875,126304,3,1,180,460,1.061,2.9288,252.07,1086.04,481.99,286.57,74666.95,0,1,0,3,15,8,499766.33,73072.33,645911,353622,2813116.15,288166.4,3389449,2236783,Normal
80,2101762,1,1,1123,765,1879,145,1104.96,372.3,1097,583,840.65,147.25,817.03,0.8603,2101762,1059137.67,4713969,231132,0,2101762,1153516.11,6302073,948246,0,2101762,1578330,6420140,523432,3,0,20,20,0.4458,0.4289,922.21,1000.52,961.37,39.16,1708.34,1,0,2,2,18,0,242911.79,58186.64,359285,126539,2925212.74,701639.95,4328493,1521933,Normal
3306,1821835,17,3,13997,2733,947,511,740.31,81.18,1368,257,888.06,243.6,8517.58,10.8922,95886.05,70025.93,370322,4847,1821835,113864.69,84717.24,349069,29147,1821835,910917.5,667382.24,2750989,243535,3,0,340,60,8.4108,1.4847,84.11,1383.55,745.48,257.68,66887.89,1,1,0,4,13,16,334014.24,70066.85,474148,193881,2521980.45,652251.82,3826484,1217477,Normal
5900,7603966,13,31,16035,26691,2323,0,1143.44,428.76,1470,61,833.17,275.32,5306.63,6.2651,176836.42,100526.9,426299,47493,7603966,633663.83,269006.71,1276230,364657,7603966,253465.53,121102.23,539289,132363,1,2,260,620,1.8263,4.1915,31.9,1844.14,919.63,318.02,108479.84,2,2,0,5,16,12,104394,12356.72,129107,79681,1599969.88,330972.79,2261915,938024,Normal
443,4227822,3,76,3083,32748,1849,521,1085.79,345.54,523,299,417.5,65.27,8833.53,20.3951,54202.85,41428.41,191266,10136,4227822,2113911,1354576.15,7331945,759335,4227822,56370.96,37456.89,186461,18914,1,2,60,1520,0.7287,17.7223,249.98,1679.96,455.42,185.46,31637.6,0,0,0,4,16,2,127115.39,25674.42,178464,75767,1131763.46,116777.37,1365318,898209,Normal
443,4810224,23,49,3896,45875,309,0,167.64,63.17,1348,392,884.3,193.55,10993.17,16.0423,67749.63,41531.73,177521,0,4810224,218646.55,118136.36,514692,100510,4810224,100213,48591.18,202122,51622,2,0,460,980,4.9994,9.8366,86.01,1341.66,712.19,393.47,137563.03,0,2,0,2,16,19,438612.95,62891.51,564396,312830,2567795.1,652239.02,3872273,1263317,Normal
143,4706259,5,28,1945,33872,855,116,401.69,158.94,1576,908,1174.56,145.27,8282.61,6.6691,147070.59,95331.72,429953,0,4706259,1176564.75,934623.25,4815825,241942,4706259,174305.89,83374.56,401543,90931,2,1,100,560,1.0463,5.6799,305.15,1501.88,1072.28,303.42,94333.73,0,1,0,3,12,4,281789.57,82960.97,447712,115868,2443238.83,624073.8,3691386,1195091,Normal
80,7758315,125,3,47873,2790,572,108,376.01,118.48,1526,570,1000.28,218.49,6936.72,17.4398,61089.09,36907.94,199527,0,7758315,62567.06,45503.78,221656,17063,7758315,3879157.5,3092979.11,15506676,786178,2,0,2500,60,14.5583,0.4116,111.17,1010.95,389.63,137.75,18685.31,0,1,0,2,20,120,153381.91,15387.06,184156,122608,2775277.7,335737.38,3446752,2103803,Normal
80,5205208,5,3,5285,3407,1670,290,979.79,322.21,1389,782,1066.4,112.36,1613.32,1.6837,743601.14,462920.16,2312379,0,5205208,1301302,894323.71,4023763,406978,5205208,2602604,1510592.99,8278950,1092011,2,1,100,60,0.995,0.5406,834.92,1801.87,1138.69,294.13,89665.16,1,0,1,6,11,4,453487.94,112508.08,678504,228472,2130637.04,380071.25,2890780,1370495,Normal
143,5477090,13,5,15593,1944,1874,814,1214.02,265.91,530,195,358.82,82.14,2887.3,3.5148,322181.76,234603.81,848242,0,5477090,456424.17,288442.57,1078250,167982,5477090,1369272.5,444974.82,2981399,924298,2,2,260,100,2.3419,0.8509,291.38,1499.05,992.38,409.97,148673.18,3,3,0,3,13,9,386879.25,102537.8,591955,181804,2619086.31,607687.81,3834462,1403711,Normal
8080,7181573,2,50,1926,8467,1204,817,997.54,112.46,233,82,156.09,32.11,1447.89,6.6197,140815.16,71895.78,395005,26349,7181573,7181573,2927123.43,17542017,4254450,7181573,146562.71,109017.4,508650,37545,1,1,40,1000,0.3052,6.4302,85.76,1028.65,192.21,164.66,28637.41,3,1,0,3,8,1,194384.31,35719.83,265824,122945,2640547.27,664631.35,3969810,1311285,Normal
5900,5013842,15,4,5307,4449,623,153,389.29,128.53,1946,640,1176.57,293.34,1864.77,3.555,278546.78,193147.76,841269,0,5013842,358131.57,169528.53,936661,188603,5013842,1671280.67,1155714.93,5515557,515566,0,1,300,80,3.0251,0.8584,30.98,1482.94,592.22,400.72,164841.53,3,2,0,5,9,12,230475.44,30680.23,291836,169115,1586906.73,409940.86,2406788,767025,Normal
443,846321,27,2,11898,580,747,122,432.34,153.06,502,48,306.34,98.05,14428.48,35.785,30225.75,19724.69,80523,0,846321,32550.81,15225.85,93155,17325,846321,846321,528810.09,2184270,317511,5,1,540,40,30.4661,2.3146,203.43,759.38,458.03,135.57,19925.02,0,0,0,5,10,20,309929.78,37855.77,385641,234218,1870730.6,368441.08,2607613,1133848,Normal
3389,7543957,30,22,36663,6875,2364,294,1101.27,431.61,387,202,309.24,48.1,5316.55,7.4496,147920.73,88745.23,342546,28755,7543957,260136.45,86368.23,490765,173768,7543957,359236.05,149793.2,904885,209443,2,0,600,440,4.0933,2.8973,206.09,2650.61,785.03,557.24,295755.07,1,0,0,5,22,26,470953.5,81834.83,634623,307284,1839941.87,494968.46,2829879,850005,Normal
443,2076591,29,28,35955,16696,1459,798,1174.28,185.84,767,466,621.29,78.3,26704.44,29.2975,37081.98,28233.18,136531,0,2076591,74163.96,45787.17,252561,28377,2076591,76910.78,57479.36,232700,19431,2,0,580,560,15.0411,14.8238,440.07,1671.64,886.55,335.65,118189.87,2,1,0,3,17,26,255046.48,41288.52,337624,172469,2679328.45,673750.93,4026830,1331827,Normal
8080,392051,3,13,301,2050,210,14,107.45,37.51,202,109,155.08,20.8,5606.87,42.9422,26136.73,12346.33,60990,6204,392051,196025.5,83205.33,383521,112820,392051,32670.92,17346.45,88216,15324,2,1,60,260,7.592,34.3594,10.51,195.31,139.8,42.48,1989.9,3,1,0,1,15,2,164886.94,45108.32,255104,74670,2931749.5,767756.25,4467262,1396237,Normal
53,2869114,55,18,36769,4523,855,468,659.78,99.5,472,98,252.79,83.79,13400.18,25.1357,39848.81,15826.47,75434,22377,2869114,53131.74,19836.36,117801,33295,2869114,168771.41,70020.76,446571,98751,2,3,1100,360,19.8215,6.6035,154.47,821.47,567.04,183.49,34879.56,1,0,0,3,14,41,146792.98,27433.31,201660,91926,2936805.03,636152.91,4209111,1664499,Normal
8080,564641,62,15,8302,8963,195,68,136.92,35.12,769,359,577.69,80.82,31080.05,134.8699,7429.49,2554.55,17331,4491,564641,9256.41,4702.9,19029,4554,564641,40331.5,21790.08,108170,18541,4,3,1240,300,119.8838,26.3582,48.88,722,223.38,188.11,36375.08,0,1,0,7,12,44,467195.85,118281.99,703760,230632,2136390.18,535779.18,3207949,1064832,Normal
110,5147124,13,12,15840,5213,2221,412,1153.43,414.8,852,16,455.05,178.45,3937.87,4.7381,214463.5,77949.79,493974,83271,5147124,428927,277264.17,1278477,151663,5147124,467920.36,253637.89,1348853,214282,2,1,260,240,2.642,2.5269,144.79,1704.92,753.52,443.63,198616.02,1,0,0,5,19,11,491607.27,73020.55,637648,345566,1430671.31,419098,2268867,592475,Normal
53,3010943,14,18,1337,15233,134,64,91.75,14.47,1360,669,927.32,161.33,5535.51,10.0043,97127.19,35658.31,180590,42873,3010943,231611,172979.65,760453,58631,3010943,177114.29,85311.25,426975,91803,1,0,280,360,4.944,6.117,73.89,1177.97,559.63,419.21,156328,2,3,0,3,14,10,152299.63,41375.54,235051,69549,1112708.1,184633.48,1481975,743441,Normal
143,1348659,76,15,46463,16766,1006,250,620.79,233.87,1831,404,1157.28,383.53,45042.37,70.9472,14985.1,6333.24,33326,4407,1348659,17982.12,9602.87,45042,8379,1348659,96332.79,46707.65,267586,49625,2,1,1520,300,51.152,12.1385,0,2041.01,785.55,374.2,140345.4,1,1,1,6,11,58,145316.99,17098.02,179513,111121,1835277.37,195864.32,2227006,1443549,Normal
3306,3207894,30,13,5390,5247,256,81,175.35,34.7,482,259,384.58,49.63,3361.02,14.3967,76378.43,52412.81,272428,0,3207894,110617.03,45181.96,227854,65435,3207894,267324.5,213106.74,913276,54218,3,1,600,260,9.9784,3.7437,136.58,494.79,239.89,97.36,10545.17,0,0,0,5,9,24,443042.52,101592.21,646227,239858,2652258.33,435226.71,3522712,1781805,Normal
21,7256388,40,24,15088,2968,569,56,367.53,111.54,212,66,118.9,34.31,2638.99,8.8082,115180.76,67323.59,267824,26892,7256388,186061.23,140348.89,622562,45712,7256388,315495.13,144358.73,734372,171136,1,0,800,480,5.9388,3.5429,27.38,646.53,285.62,169.55,27629.16,0,0,0,3,16,33,414323.75,72337.56,558999,269649,2307595.08,506922.58,3321440,1293750,Normal
22,5904741,31,26,6908,9622,333,35,213.59,63.97,620,214,406.25,82.01,2986.42,9.4803,105441.8,81630.3,292437,0,5904741,196824.7,93586.43,402088,103238,5904741,236189.64,128094.06,613107,108096,2,1,620,520,5.1906,4.1269,53.34,551.21,278.53,122.02,13200.88,0,0,1,3,13,27,169511.28,21135.83,211783,127240,1174631.12,335785.53,1846202,503060,Normal
5900,7291453,35,3,1819,3143,68,30,50.59,9.06,1671,526,1161.49,229.08,744.03,5.3988,197066.3,79897.22,397605,97774,7291453,214454.5,115267.78,554200,99187,7291453,3645726.5,1983225.69,8613952,1662501,0,0,700,60,4.4534,0.3931,33.91,1384.69,132.01,289.55,92030.26,4,1,0,2,12,29,468571.93,83570.29,635713,301431,2793639.62,296622.51,3386885,2200395,Normal
21,3482347,6,8,4720,1994,1145,51,747.56,248.31,427,120,271.64,64.45,1887.42,4.4083,267872.85,107128.59,673316,125592,3482347,696469.4,379743.15,1715180,316726,3482347,497478.14,200249.43,965255,297229,0,0,120,160,1.6512,2.214,150.61,784.87,431.52,223.37,48892.99,3,2,0,3,17,5,192119.38,32108.84,256337,127902,1747822.37,430315.42,2608453,887192,Normal
143,756151,1,64,1092,17542,1586,763,1179.4,201.09,494,78,291.19,74.31,22612.9,83.3196,11814.86,8736.16,30987,0,0,756151,275201,1625466,480950,756151,12002.4,5146.01,29092,6856,1,1,20,1280,1.191,79.4478,126.01,1598.93,309.81,174.7,27258.05,2,3,0,4,13,0,477706.72,73230.68,624168,331245,2455070.93,550422.52,3555916,1354226,Normal
21,5215904,7,1,552,185,179,0,88.21,34.34,297,93,197.22,65.36,128.04,1.6333,745129.14,439540.93,1841895,157263,5215904,869317.33,661289.87,3172386,208027,0,5215904,1980043.35,11346307,3235861,1,2,140,20,1.4455,0.1963,52.97,233.13,109.87,52.47,2504.28,0,1,0,3,16,6,211738.71,59903.47,331546,91932,1878221.04,545772.95,2969767,786675,Normal
25,2147918,27,17,30144,7537,1410,833,1120.47,115.1,647,281,446.92,71.34,17178.16,19.847,49951.58,24799.12,136219,10853,2147918,82612.23,47188.34,204279,35424,2147918,134244.88,50242.66,239063,84002,2,0,540,340,12.4749,8.4807,313.28,1381.72,888.5,359.89,142561.14,0,0,0,6,15,23,473306.15,50612.81,574532,372081,1774827.51,306808.38,2388444,1161211,Normal
5900,1622797,25,25,28593,21637,1937,677,1155.74,293.24,1050,507,827.99,147.09,33097.62,28.1382,33118.31,18899.01,85400,5183,1622797,67616.54,30660.44,130088,36956,1622797,67616.54,44127.2,197309,23489,3,0,500,500,16.5661,15.4907,367.14,2035.24,1042.5,329.84,103332.51,0,0,0,1,13,20,282759.82,81716.91,446194,119326,2626812.51,489110.36,3605033,1648592,Normal
3389,3134571,28,4,21851,1506,957,446,746.69,110.7,532,255,403.46,52.87,7439.38,9.4764,101115.19,41815.38,201896,43010,3134571,116095.22,88979.91,338881,27115,3134571,1044857,656734.31,2874609,388123,4,1,560,80,8.5027,1.2578,344.87,1018.09,700.62,159.34,25391.89,0,1,1,6,12,21,436014.81,111910.84,659836,212193,2370459.2,373826.38,3118112,1622806,Normal
8080,5263556,12,8,7889,7329,940,515,744.41,96.66,1181,753,955.84,108.23,3033.5,3.8049,277029.26,186324,678888,66970,5263556,478505.09,311943.69,1527901,166561,5263556,751936.57,579733.18,2322144,172203,2,3,240,160,2.1181,1.6128,562.15,1136.27,802.71,166.81,29275.46,2,0,1,3,12,10,227788.42,38032.58,303854,151723,2390533.66,439826.01,3270186,1510882,Normal
22,1294229,23,15,22847,18974,1409,340,986.37,234.37,1745,530,1132.82,236.19,34614.26,28.225,34979.16,15286.82,65740,9064,1294229,58828.59,46785.39,226691,12043,1294229,92444.93,54189.97,250684,38255,4,2,460,300,18.0026,12.7221,596.3,1714.89,1044.84,261.37,75706.82,1,0,0,3,14,16,489413.34,66025.36,621464,357363,1321906.51,145702.71,1613312,1030501,Normal
22,4966024,6,17,4266,13695,1070,568,746.91,115.86,1302,304,849.85,298,3348.75,4.8149,225728.36,113857.76,473702,60274,4966024,993204.8,643495.91,2772249,349709,4966024,310376.5,96564.13,695535,213812,2,2,120,340,1.2071,3.2142,268.56,1543.29,813.62,284.81,79675.25,0,3,0,5,11,5,386466.42,94078.99,574624,198308,1853050.22,244832.05,2342714,1363386,Normal
